Unnamed: 0,SEM 1 SGPA,SEM 1 KT,SEM 2 SGPA,SEM 2 KT,SEM 3 SGPA,SEM 3 KT,SEM 4 SGPA,SEM 4 KT,Attandance,label
1822,7.1,0,7.2,0,6.88,0,6.9,0,3,1
1823,8.71,0,6.8,0,8.0,0,8.0,0,3,1
1824,4.97,2,4.95,1,4.87,1,4.85,2,5,0
1825,4.4,1,4.9,1,4.2,4,3.7,0,5,0
1826,6.9,0,6.5,0,6.7,0,6.2,0,3,1
1827,6.9,0,6.5,0,6.7,0,6.2,0,3,1
1828,4.2,2,4.6,2,4.1,1,3.4,2,5,0
1829,3.5,1,3.4,2,4.0,2,4.1,2,5,0
1830,7.04,0,7.0,0,7.38,0,7.6,0,2,1
1831,6.1,0,6.2,0,6.35,0,6.5,0,4,1
1832,5.8,1,5.5,2,6.0,1,6.1,0,2,1
1833,4.0,3,3.9,2,3.4,1,3.8,0,5,0
1834,6.1,2,5.2,1,5.4,1,5.9,0,3,1
1835,8.15,0,7.8,0,8.18,0,9.0,0,3,1
1836,9.42,0,9.34,0,8.02,0,7.84,0,3,1
1837,4.1,2,4.1,2,4.1,1,3.4,2,5,0
1838,3.9,1,3.4,1,3.8,2,4.6,1,5,0
1839,6.6,0,5.5,2,5.9,1,6.0,0,2,1
1840,6.15,0,6.09,0,6.0,0,7.1,0,2,1
1841,4.0,2,4.5,2,4.6,1,4.8,1,4,0
1842,4.93,0,5.97,0,5.83,0,6.43,0,4,1
1843,6.69,0,6.8,1,6.42,0,6.5,0,2,1
1844,8.43,1,6.2,2,6.8,1,6.5,0,2,1
1845,7.2,0,6.2,0,5.5,0,7.3,0,1,1
1846,8.0,0,8.56,0,7.22,0,7.6,0,1,1
1847,7.04,0,7.85,0,6.32,0,6.68,0,3,1
1848,4.32,1,4.89,1,4.98,1,4.25,2,5,0
1849,8.2,0,8.5,0,8.3,0,7.9,0,2,1
1850,8.2,0,8.5,0,8.3,0,7.9,0,2,1
1851,4.4,1,4.9,1,4.2,4,3.7,0,5,0
1852,6.1,0,6.2,0,6.35,0,6.5,0,4,1
1853,4.25,1,4.8,3,4.65,2,4.85,0,5,0
1854,4.2,1,4.2,2,3.5,2,4.4,1,5,0
1855,7.79,0,8.5,0,8.04,0,8.4,0,3,1
1856,5.8,0,5.9,1,5.9,0,6.0,0,3,1
1857,5.67,0,6.81,0,6.6,2,6.5,0,3,1
1858,7.74,0,7.5,1,7.73,0,7.8,0,2,1
1859,6.1,2,6.1,1,6.5,2,5.9,0,3,1
1860,7.75,0,7.78,0,7.68,0,8.93,0,2,1
1861,6.2,0,6.3,0,6.0,0,5.6,0,4,1
1862,6.69,0,6.8,1,6.42,0,6.5,0,2,1
1863,8.2,0,7.9,0,9.3,0,9.0,0,3,1
1864,7.89,1,8.35,2,6.3,1,5.9,0,1,1
1865,3.4,2,4.2,1,4.7,3,4.2,2,5,0
1866,9.0,0,9.0,0,8.0,0,8.5,0,3,1
1867,6.98,0,7.2,0,7.4,0,7.6,0,3,1
1868,8.19,0,9.04,0,8.1,0,8.5,0,4,1
1869,3.5,2,4.1,1,3.9,1,3.7,2,5,0
1870,8.0,0,7.85,0,8.54,0,8.1,0,2,1
1871,5.93,0,5.2,0,5.4,0,6.8,0,4,1
1872,6.53,0,6.81,0,7.14,0,7.86,0,3,1
1873,3.6,2,3.9,1,4.2,1,4.8,1,5,0
1874,6.0,1,5.9,2,5.8,1,5.9,0,2,1
1875,4.69,2,4.25,2,4.65,1,4.48,1,3,0
1876,8.15,0,7.8,0,8.18,0,9.0,0,3,1
1877,4.25,1,4.8,3,4.65,2,4.85,0,5,0
1878,8.2,0,5.73,2,6.3,2,6.2,0,2,1
1879,6.1,2,6.1,1,6.5,2,5.9,0,3,1
1880,8.32,0,8.16,0,7.41,0,7.6,0,3,1
1881,4.8,1,4.6,1,3.4,2,4.9,2,5,0
1882,6.6,2,6.1,2,5.9,1,6.2,0,2,1
1883,3.2,1,3.9,1,3.8,2,3.5,1,5,0
1884,4.3,1,4.6,1,3.4,1,3.8,2,5,0
1885,6.15,0,6.09,0,6.0,0,7.1,0,2,1
1886,4.87,2,4.54,3,4.56,1,4.32,0,3,0
1887,4.2,1,3.4,2,3.8,3,3.5,2,5,0
1888,5.8,0,6.0,0,6.2,0,6.1,0,3,1
1889,5.6,2,5.8,2,5.8,1,6.2,0,5,1
1890,5.5,0,5.73,0,7.5,0,5.6,0,4,1
1891,3.7,2,4.2,1,3.9,1,4.2,2,5,0
1892,3.7,1,3.8,2,4.2,2,4.1,1,5,0
1893,4.1,2,4.6,3,4.2,1,4.8,3,5,0
1894,7.04,0,7.0,0,7.38,0,7.6,0,2,1
1895,5.65,0,5.7,2,5.9,2,5.8,0,3,1
1896,7.3,0,7.2,1,6.77,0,6.9,0,2,1
1897,4.2,2,3.2,2,3.5,2,3.8,0,5,0
1898,6.63,0,6.6,0,6.58,0,6.3,0,1,1
1899,4.9,2,4.8,2,4.2,1,4.6,1,5,0
1900,7.56,0,6.5,0,6.01,0,6.07,0,3,1
1901,3.4,2,3.5,2,4.6,1,3.5,1,5,0
1902,3.7,1,3.4,1,3.9,1,3.2,1,5,0
1903,7.7,0,7.63,0,9.85,0,8.8,0,2,1
1904,6.2,0,6.3,0,6.0,0,5.6,0,4,1
1905,4.5,1,3.9,3,3.5,1,4.1,2,5,0
1906,3.8,1,4.2,2,4.6,2,3.5,2,3,0
1907,7.4,2,5.8,2,5.9,1,5.2,0,4,1
1908,3.8,1,3.7,3,3.3,2,3.2,0,4,0
1909,4.9,2,4.8,2,4.2,1,4.6,1,5,0
1910,6.89,0,7.0,0,6.2,0,6.4,0,3,1
1911,7.3,0,7.2,1,6.77,0,6.9,0,2,1
1912,9.48,0,9.69,0,8.89,0,8.9,0,1,1
1913,7.3,0,7.2,1,6.77,0,6.9,0,2,1
1914,9.52,0,9.24,0,10.0,0,9.8,0,1,1
1915,3.9,2,3.4,1,4.2,2,4.1,1,5,0
1916,4.5,2,3.9,2,4.6,1,3.6,1,5,0
1917,9.0,0,7.02,0,7.41,0,8.1,0,2,1
1918,6.6,0,8.1,0,7.5,0,6.8,0,5,1
1919,3.5,2,3.5,2,3.8,1,4.1,2,5,0
1920,7.2,0,6.2,0,5.5,0,7.3,0,1,1
1921,3.7,1,4.9,2,3.7,1,3.5,1,3,0
1922,8.12,0,7.93,0,8.0,0,8.1,0,2,1
1923,8.0,0,7.85,0,8.54,0,8.1,0,2,1
1924,5.8,1,5.5,2,6.0,1,6.1,0,2,1
1925,7.11,0,7.44,0,6.08,0,7.1,0,4,1
1926,5.9,0,5.6,0,5.8,1,6.1,0,5,1
1927,9.08,0,9.62,0,9.48,0,9.4,0,1,1
1928,4.16,2,3.8,2,3.7,1,4.5,1,5,0
1929,7.2,0,7.1,0,6.11,0,6.67,0,4,1
1930,8.15,0,8.3,0,9.07,0,8.93,0,3,1
1931,5.6,1,5.7,1,5.2,1,5.7,0,2,1
1932,4.85,1,4.95,1,4.67,2,4.37,1,5,0
1933,4.4,1,4.9,1,4.2,4,3.7,0,5,0
1934,5.93,0,5.2,0,5.4,0,6.8,0,4,1
1935,6.67,1,8.41,2,8.0,1,6.2,0,2,1
1936,3.8,2,4.6,1,4.6,1,3.4,1,5,0
1937,6.0,1,6.15,0,6.2,2,5.9,0,4,1
1938,7.89,0,7.37,0,7.65,0,7.6,0,1,1
1939,7.1,0,6.85,0,7.2,1,7.3,0,3,1
1940,4.7,1,4.73,1,4.32,2,4.55,2,5,0
1941,6.1,2,5.2,1,5.4,1,5.9,0,3,1
1942,7.44,0,7.41,0,8.32,0,8.29,0,2,1
1943,4.0,1,4.2,1,4.3,2,3.7,2,4,0
1944,8.19,0,8.5,0,8.26,0,8.3,0,2,1
1945,7.0,0,7.0,0,7.0,0,7.0,0,3,1
1946,7.93,0,7.93,0,7.38,0,7.3,0,3,1
1947,7.87,0,7.15,0,7.42,0,7.5,0,2,1
1948,3.8,2,3.6,1,3.4,3,3.7,2,5,0
1949,8.14,2,7.2,1,7.6,1,6.3,0,2,1
1950,3.8,1,3.7,3,3.3,2,3.2,0,4,0
1951,4.25,1,4.8,3,4.65,2,4.85,0,5,0
1952,7.6,0,8.4,0,7.78,0,7.9,0,1,1
1953,6.12,0,7.82,0,6.58,0,7.1,0,3,1
1954,9.16,0,8.56,0,7.22,0,7.0,0,1,1
1955,5.57,0,5.69,0,5.02,0,5.9,2,4,1
1956,4.2,1,3.4,2,3.8,3,3.5,2,5,0
1957,7.9,0,7.8,0,6.62,0,6.8,0,2,1
1958,4.54,2,4.78,1,4.32,1,4.23,1,5,0
1959,9.05,0,9.0,0,9.1,0,9.2,0,3,1
1960,6.67,0,6.81,0,8.08,0,8.1,0,1,1
1961,5.75,0,6.54,0,5.9,0,5.98,0,1,1
1962,7.8,0,7.2,0,7.8,0,7.2,0,2,1
1963,6.91,0,9.04,0,7.8,0,7.39,0,3,1
1964,3.9,2,3.4,2,4.2,2,3.7,0,4,0
1965,3.5,2,4.1,1,3.9,1,3.7,2,5,0
1966,7.2,0,7.1,0,6.54,0,7.84,0,2,1
1967,9.0,0,9.0,0,8.0,0,8.5,0,3,1
1968,5.8,0,6.0,0,6.2,0,6.1,0,3,1
1969,5.6,2,5.8,2,5.8,1,6.2,0,5,1
1970,7.93,0,7.93,0,7.38,0,7.3,0,3,1
1971,9.0,0,9.0,0,8.0,0,8.5,0,3,1
1972,4.2,3,3.8,2,3.4,1,3.7,0,5,0
1973,3.4,2,4.2,1,4.7,3,4.2,2,5,0
1974,8.15,0,7.8,0,8.18,0,9.0,0,3,1
1975,4.5,2,3.9,2,4.6,1,3.6,1,5,0
1976,3.8,2,3.6,1,3.4,3,3.7,2,5,0
1977,3.8,2,4.6,1,4.6,1,3.4,1,5,0
1978,4.9,2,3.5,2,4.7,2,3.1,0,5,0
1979,3.9,2,3.4,1,4.2,2,4.1,1,5,0
1980,7.2,0,7.1,0,6.11,0,6.67,0,4,1
1981,3.7,1,4.9,2,4.2,2,4.7,2,3,0
1982,6.6,0,9.13,0,6.54,0,6.7,0,4,1
1983,9.08,0,9.62,0,9.48,0,9.4,0,1,1
1984,5.56,0,8.41,0,6.04,0,6.2,0,3,1
1985,4.64,1,4.44,2,4.72,2,4.35,1,5,0
1986,7.2,0,8.43,0,6.43,0,6.5,0,5,1
1987,4.1,1,3.5,1,3.6,2,3.7,2,5,0
1988,3.7,1,4.9,2,4.2,2,4.7,2,3,0
1989,3.6,1,3.5,1,4.2,2,4.1,2,5,0
1990,5.56,0,8.41,0,6.04,0,6.2,0,3,1
1991,8.32,0,8.16,0,7.41,0,7.6,0,3,1
1992,4.5,2,3.9,2,4.6,1,3.6,1,5,0
1993,9.52,0,9.24,0,10.0,0,9.8,0,1,1
1994,8.89,0,7.19,0,6.54,0,6.9,0,3,1
1995,6.91,0,9.04,0,7.8,0,7.39,0,3,1
1996,8.43,1,6.2,2,6.8,1,6.5,0,2,1
1997,5.56,0,8.41,0,6.04,0,6.2,0,3,1
1998,4.1,1,3.5,1,3.6,2,3.7,2,5,0
1999,6.67,0,6.69,0,6.86,0,7.67,0,3,1
2000,6.5,0,6.3,0,6.7,0,6.8,0,4,1
2001,6.3,0,6.5,0,5.5,0,5.9,0,4,1
2002,6.2,1,6.2,1,6.3,2,5.6,0,2,1
2003,8.67,0,8.56,0,8.89,0,9.52,0,1,1
2004,3.4,2,3.5,2,4.6,1,3.5,1,5,0
2005,9.12,0,9.4,0,8.7,0,8.6,0,4,1
2006,3.9,1,3.4,1,3.8,2,4.6,1,5,0
2007,4.97,2,4.95,1,4.87,1,4.85,2,5,0
2008,7.5,0,6.2,0,6.3,1,6.0,0,2,1
2009,5.7,2,5.85,1,5.6,2,6.0,0,3,1
2010,7.87,0,7.15,0,7.42,0,7.5,0,2,1
2011,5.75,0,6.54,0,5.9,0,5.98,0,1,1
2012,7.6,0,8.4,0,7.78,0,7.9,0,1,1
2013,5.9,2,5.8,2,5.6,1,5.9,0,2,1
2014,6.2,0,6.3,0,6.0,0,5.6,0,4,1
2015,6.5,2,6.1,1,5.0,0,6.2,0,5,1
2016,7.2,0,7.96,0,6.39,0,7.3,0,2,1
2017,9.21,1,8.35,0,6.7,2,8.1,0,2,1
2018,7.4,2,5.8,2,5.9,1,5.2,0,4,1
2019,5.9,2,5.8,2,5.6,1,5.9,0,2,1
2020,3.8,2,3.6,1,3.4,3,3.7,2,5,0
2021,8.89,0,8.26,0,8.04,0,8.5,0,2,1
2022,9.0,0,7.02,0,7.41,0,8.1,0,2,1
2023,7.2,0,6.2,0,5.5,0,7.3,0,1,1
2024,7.79,0,8.77,0,7.91,0,8.0,0,3,1
2025,4.1,1,3.5,1,3.6,2,3.7,2,5,0
2026,3.8,4,4.2,2,4.2,1,3.8,2,4,0
2027,3.9,1,3.4,1,3.8,2,4.6,1,5,0
2028,5.14,0,5.2,2,5.6,1,5.9,0,3,1
2029,3.8,3,4.8,3,3.2,2,4.9,1,5,0
2030,6.3,0,6.5,0,5.5,0,5.9,0,4,1
2031,8.2,0,7.9,0,9.3,0,9.0,0,3,1
2032,3.2,1,3.8,2,4.6,3,3.6,2,3,0
2033,3.8,1,4.1,2,3.6,2,4.2,1,5,0
2034,7.74,0,7.5,1,7.73,0,7.8,0,2,1
2035,9.05,0,9.0,0,9.1,0,9.2,0,3,1
2036,8.3,0,8.7,0,8.2,0,8.1,0,2,1
2037,4.32,1,4.89,1,4.98,1,4.25,2,5,0
2038,4.34,1,4.98,2,4.19,1,4.28,2,5,0
2039,3.6,1,3.7,1,4.6,2,4.2,1,5,0
2040,7.8,0,7.2,0,7.8,0,7.2,0,2,1
2041,7.7,0,7.63,0,9.85,0,8.8,0,2,1
2042,7.6,0,8.4,0,7.78,0,7.9,0,1,1
2043,7.6,0,8.4,0,7.78,0,7.9,0,1,1
2044,3.6,1,3.95,2,4.25,1,3.94,2,5,0
2045,7.07,0,7.81,0,7.11,0,7.32,0,2,1
2046,4.97,2,4.95,1,4.87,1,4.85,2,5,0
2047,4.9,2,3.5,2,4.7,2,3.1,0,5,0
2048,7.65,0,6.76,0,6.62,0,6.9,0,4,1
2049,4.2,1,4.1,1,4.5,4,4.8,0,4,0
2050,9.21,0,9.13,0,5.9,0,8.9,0,1,1
2051,7.56,0,6.5,0,6.01,0,6.07,0,3,1
2052,6.67,0,7.19,0,6.54,0,6.5,0,3,1
2053,8.14,2,7.2,1,7.6,1,6.3,0,2,1
2054,4.97,2,4.95,1,4.87,1,4.85,2,5,0
2055,9.21,0,10.0,0,9.35,0,9.0,0,2,1
2056,9.58,0,9.46,0,8.2,0,7.1,0,1,1
2057,4.4,1,4.9,1,4.2,4,3.7,0,5,0
2058,7.22,0,7.04,0,7.5,0,7.0,0,2,1
2059,9.0,0,7.02,0,7.41,0,8.1,0,2,1
2060,3.7,1,3.9,1,4.8,1,3.7,3,5,0
2061,3.6,1,3.7,1,4.6,2,4.2,1,5,0
2062,4.25,1,4.8,3,4.65,2,4.85,0,5,0
2063,7.9,0,7.8,0,6.62,0,6.8,0,2,1
2064,7.2,0,6.2,0,5.5,0,7.3,0,1,1
2065,9.16,0,8.56,0,7.22,0,7.0,0,1,1
2066,9.05,0,6.3,0,7.41,0,7.6,0,2,1
2067,7.2,0,7.1,0,6.43,0,7.3,0,5,1
2068,7.5,0,6.2,0,6.3,1,6.0,0,2,1
2069,5.75,0,6.54,0,5.9,0,5.98,0,1,1
2070,8.43,1,6.2,2,6.8,1,6.5,0,2,1
2071,4.54,2,4.78,1,4.32,1,4.23,1,5,0
2072,5.8,0,5.9,0,5.92,0,6.0,0,2,1
2073,6.2,1,6.2,1,6.3,2,5.6,0,2,1
2074,6.0,0,5.0,0,7.0,0,6.5,0,4,1
2075,6.5,2,6.1,1,5.0,0,6.2,0,5,1
2076,9.12,0,9.4,0,8.7,0,8.6,0,4,1
2077,3.4,2,3.5,2,4.6,1,3.5,1,5,0
2078,9.12,0,9.4,0,8.7,0,8.6,0,4,1
2079,5.9,1,5.6,1,6.0,2,6.1,0,4,1
2080,8.3,0,8.74,0,7.25,0,9.0,0,1,1
2081,3.8,2,3.6,1,3.4,3,3.7,2,5,0
2082,9.16,1,8.35,0,8.27,2,7.2,0,2,1
2083,6.5,0,6.3,0,6.7,0,6.8,0,4,1
2084,3.8,2,4.1,1,3.72,1,4.2,2,3,0
2085,3.9,2,3.4,1,4.2,2,4.1,1,5,0
2086,7.5,0,6.2,0,6.3,1,6.0,0,2,1
2087,6.3,0,6.5,0,5.5,0,5.9,0,4,1
2088,4.87,2,4.54,3,4.56,1,4.32,0,3,0
2089,5.6,2,5.8,2,5.8,1,6.2,0,5,1
2090,7.2,0,7.1,0,6.54,0,7.84,0,2,1
2091,7.3,0,7.2,1,6.77,0,6.9,0,2,1
2092,8.43,0,6.3,0,5.5,0,8.1,0,2,1
2093,6.1,0,6.09,0,6.0,0,6.1,0,3,1
2094,4.0,3,3.9,2,3.4,1,3.8,0,5,0
2095,8.2,0,5.73,2,6.3,2,6.2,0,2,1
2096,6.5,0,6.3,0,6.7,0,6.8,0,4,1
2097,7.4,2,5.8,2,5.9,1,5.2,0,4,1
2098,9.0,0,7.02,0,7.41,0,8.1,0,2,1
2099,6.15,0,6.09,0,6.0,0,7.1,0,2,1
2100,3.8,2,4.6,1,4.6,1,3.4,1,5,0
2101,4.54,2,4.78,1,4.32,1,4.23,1,5,0
2102,7.2,0,8.43,0,6.43,0,6.5,0,5,1
2103,3.9,3,3.5,1,3.7,2,3.3,1,5,0
2104,5.6,1,5.7,1,5.2,1,5.7,0,2,1
2105,4.33,1,4.82,2,4.67,2,4.9,1,3,0
2106,9.16,1,8.35,0,8.27,2,7.2,0,2,1
2107,4.97,2,4.95,1,4.87,1,4.85,2,5,0
2108,9.21,0,9.38,0,9.43,0,9.1,0,2,1
2109,3.6,2,3.8,2,3.7,2,4.1,3,5,0
2110,9.16,1,8.35,0,8.27,2,7.2,0,2,1
2111,3.6,1,3.7,1,4.1,1,3.4,3,5,0
2112,5.8,1,5.5,2,6.0,1,6.1,0,2,1
2113,6.2,1,9.0,1,6.3,1,6.8,0,3,1
2114,5.7,2,5.85,1,5.6,2,6.0,0,3,1
2115,3.9,2,3.4,2,4.2,2,3.7,0,4,0
2116,4.34,1,4.98,2,4.19,1,4.28,2,5,0
2117,7.2,0,6.2,0,5.5,0,7.3,0,1,1
2118,5.9,0,5.6,0,5.8,1,6.1,0,5,1
2119,8.78,0,8.64,0,7.93,0,8.96,0,2,1
2120,4.9,2,4.8,2,4.2,1,4.6,1,5,0
2121,7.5,0,6.2,0,6.3,1,6.0,0,2,1
2122,4.4,1,4.9,1,4.2,4,3.7,0,5,0
2123,5.67,0,6.81,0,6.6,2,6.5,0,3,1
2124,9.16,0,8.56,0,7.22,0,7.0,0,1,1
2125,7.4,2,5.8,2,5.9,1,5.2,0,4,1
2126,8.2,0,7.9,0,9.3,0,9.0,0,3,1
2127,4.7,2,3.2,2,3.8,2,4.9,0,5,0
2128,4.25,1,4.8,3,4.65,2,4.85,0,5,0
2129,8.32,0,8.16,0,7.41,0,7.6,0,3,1
2130,9.21,0,10.0,0,9.35,0,9.0,0,2,1
2131,4.2,2,4.3,3,4.7,1,3.1,3,5,0
2132,6.3,0,6.2,0,6.8,0,6.7,0,2,1
2133,8.12,0,7.93,0,8.0,0,8.1,0,2,1
2134,4.93,0,5.97,0,5.83,0,6.43,0,4,1
2135,7.8,0,7.2,0,7.8,0,7.2,0,2,1
2136,7.5,0,7.2,0,6.27,0,7.1,0,2,1
2137,7.8,0,7.2,0,7.8,0,7.2,0,2,1
2138,6.51,0,7.42,0,6.73,0,7.0,0,3,1
2139,8.3,0,8.12,0,9.35,0,7.3,0,3,1
2140,7.41,0,8.0,0,8.54,0,8.1,0,1,1
2141,6.51,0,7.42,0,6.73,0,7.0,0,3,1
2142,8.67,0,8.12,0,7.98,0,9.18,0,3,1
2143,3.7,2,4.2,1,3.9,1,4.2,2,5,0
2144,4.0,1,4.2,1,4.3,2,3.7,2,4,0
2145,5.9,2,5.8,2,5.6,1,5.9,0,2,1
2146,9.21,0,9.38,0,9.43,0,9.1,0,2,1
2147,3.8,1,3.9,2,4.6,1,3.9,2,5,0
2148,5.9,1,5.7,1,5.6,1,5.8,0,5,1
2149,3.6,2,3.8,2,3.7,2,4.1,3,5,0
2150,3.5,1,4.2,1,4.9,1,4.7,1,5,0
2151,9.08,0,9.62,0,9.48,0,9.4,0,1,1
2152,4.79,1,4.59,1,4.67,2,4.12,2,5,0
2153,8.71,0,6.8,0,8.0,0,8.0,0,3,1
2154,3.7,2,4.1,2,4.3,2,3.5,2,3,0
2155,4.1,3,3.2,1,3.6,2,3.4,2,5,0
2156,3.9,1,3.4,1,3.8,2,4.6,1,5,0
2157,3.2,1,3.8,2,4.6,3,3.6,2,3,0
2158,7.2,0,7.1,0,6.43,0,7.3,0,5,1
2159,3.7,1,3.8,2,4.2,2,4.1,1,5,0
2160,6.51,0,7.42,0,6.73,0,7.0,0,3,1
2161,6.6,0,8.1,0,7.5,0,6.8,0,5,1
2162,7.2,0,7.1,0,6.11,0,6.67,0,4,1
2163,4.66,4,4.68,1,4.28,1,4.27,0,5,0
2164,4.1,1,4.3,1,3.9,1,3.75,1,5,0
2165,3.6,1,3.5,1,4.2,2,4.1,2,5,0
2166,4.64,1,4.21,1,4.31,1,4.19,1,5,0
2167,8.0,0,8.56,0,7.22,0,7.6,0,1,1
2168,4.1,2,4.1,2,4.1,1,3.4,2,5,0
2169,6.1,2,6.1,1,6.5,2,5.9,0,3,1
2170,3.9,1,3.7,2,4.4,2,4.5,3,5,0
2171,4.2,1,3.9,1,3.5,2,3.6,2,5,0
2172,4.8,1,4.6,1,3.4,2,4.9,2,5,0
2173,9.58,0,9.46,0,8.2,0,7.1,0,1,1
2174,6.67,0,5.8,2,6.2,0,6.3,0,5,1
2175,3.9,2,3.4,2,4.2,2,3.7,0,4,0
2176,8.89,0,7.19,0,6.54,0,6.9,0,3,1
2177,3.7,1,3.9,1,4.8,1,3.7,3,5,0
2178,4.1,1,3.5,1,3.6,2,3.7,2,5,0
2179,8.67,0,8.12,0,7.98,0,9.18,0,3,1
2180,6.51,0,7.42,0,6.73,0,7.0,0,3,1
2181,7.75,0,7.78,0,7.68,0,8.93,0,2,1
2182,8.89,0,8.26,0,8.04,0,8.5,0,2,1
2183,8.15,0,8.3,0,9.07,0,8.93,0,3,1
2184,5.5,0,6.0,0,6.1,0,6.2,0,5,1
2185,5.8,0,6.15,0,6.09,0,6.0,0,3,1
2186,3.4,2,3.5,2,4.6,1,3.5,1,5,0
2187,8.0,0,7.85,0,8.54,0,8.1,0,2,1
2188,4.8,1,4.6,1,3.4,2,4.9,2,5,0
2189,5.57,0,5.69,0,5.02,0,5.9,2,4,1
2190,8.57,0,8.22,0,8.08,0,8.8,0,1,1
2191,9.21,1,8.35,0,6.7,2,8.1,0,2,1
2192,3.7,1,3.8,2,4.2,2,4.1,1,5,0
2193,3.8,2,3.6,1,3.4,3,3.7,2,5,0
2194,7.87,0,7.15,0,7.42,0,7.5,0,2,1
2195,8.89,0,7.19,0,6.54,0,6.9,0,3,1
2196,8.12,0,7.93,0,8.0,0,8.1,0,2,1
2197,8.32,0,8.16,0,7.41,0,7.6,0,3,1
2198,6.67,0,5.8,2,6.2,0,6.3,0,5,1
2199,9.08,0,9.62,0,9.48,0,9.4,0,1,1
2200,8.78,0,8.64,0,7.93,0,8.96,0,2,1
2201,4.7,2,3.2,2,3.8,2,4.9,0,5,0
2202,3.7,1,4.2,1,3.8,4,4.6,0,5,0
2203,7.0,0,7.0,0,7.0,0,7.0,0,3,1
2204,7.9,0,7.8,0,6.62,0,6.8,0,2,1
2205,6.6,0,9.13,0,6.54,0,6.7,0,4,1
2206,7.65,0,6.76,0,6.62,0,6.9,0,4,1
2207,6.91,1,6.6,2,5.82,1,6.1,0,4,1
2208,9.21,0,10.0,0,9.35,0,9.0,0,2,1
2209,5.8,1,5.2,1,5.3,0,5.9,0,1,1
2210,8.89,0,8.26,0,8.04,0,8.5,0,2,1
2211,6.9,0,6.5,0,6.7,0,6.2,0,3,1
2212,4.8,1,4.6,1,3.4,2,4.9,2,5,0
2213,4.2,1,4.1,2,3.6,1,3.4,1,5,0
2214,4.4,1,4.9,1,4.2,4,3.7,0,5,0
2215,7.04,0,7.0,0,7.38,0,7.6,0,2,1
2216,6.51,0,7.42,0,6.73,0,7.0,0,3,1
2217,4.2,2,4.6,2,4.1,1,3.4,2,5,0
2218,8.43,1,6.2,2,6.8,1,6.5,0,2,1
2219,7.5,0,6.2,0,6.3,1,6.0,0,2,1
2220,6.0,1,6.15,0,6.2,2,5.9,0,4,1
2221,9.05,0,6.3,0,7.41,0,7.6,0,2,1
2222,5.6,2,5.8,2,5.8,1,6.2,0,5,1
2223,8.19,0,9.04,0,8.1,0,8.5,0,4,1
2224,7.2,0,6.2,0,5.5,0,7.3,0,1,1
2225,4.3,1,3.6,1,3.3,2,4.1,2,5,0
2226,8.0,0,8.56,0,7.22,0,7.6,0,1,1
2227,3.6,2,3.9,1,4.2,1,4.8,1,5,0
2228,4.5,2,3.9,2,4.6,1,3.6,1,5,0
2229,4.25,1,4.8,3,4.65,2,4.85,0,5,0
2230,8.89,0,7.19,0,6.54,0,6.9,0,3,1
2231,7.1,0,6.85,0,7.2,1,7.3,0,3,1
2232,4.78,1,4.67,2,4.15,2,4.28,1,5,0
2233,6.2,0,6.3,0,6.0,0,5.6,0,4,1
2234,3.6,1,3.5,1,3.7,2,4.1,1,5,0
2235,5.75,0,6.54,0,5.9,0,5.98,0,1,1
2236,4.2,2,3.2,2,3.5,2,3.8,0,5,0
2237,7.22,0,7.04,0,7.5,0,7.0,0,2,1
2238,5.67,0,5.8,1,5.17,0,5.6,0,1,1
2239,4.87,2,4.54,3,4.56,1,4.32,0,3,0
2240,4.6,1,3.5,1,4.6,2,3.9,1,5,0
2241,7.56,0,8.41,0,9.46,0,9.3,0,1,1
2242,7.2,0,7.1,0,6.11,0,6.67,0,4,1
2243,6.1,2,5.2,1,5.4,1,5.9,0,3,1
2244,7.79,0,8.77,0,7.91,0,8.0,0,3,1
2245,4.97,1,4.87,2,4.15,1,4.0,1,5,0
2246,3.4,2,3.5,2,3.6,1,3.9,1,5,0
2247,5.8,0,6.15,0,6.09,0,6.0,0,3,1
2248,3.5,1,4.2,1,4.9,1,4.7,1,5,0
2249,8.78,0,8.64,0,7.93,0,8.96,0,2,1
2250,5.7,2,5.85,1,5.6,2,6.0,0,3,1
2251,6.2,0,6.23,0,5.9,0,5.7,0,1,1
2252,9.58,0,9.46,0,8.2,0,7.1,0,1,1
2253,7.41,0,8.0,0,8.54,0,8.1,0,1,1
2254,6.67,0,6.69,0,6.86,0,7.67,0,3,1
2255,6.67,0,5.8,2,6.2,0,6.3,0,5,1
2256,7.0,0,7.0,0,7.0,0,7.0,0,3,1
2257,6.51,0,7.42,0,6.73,0,7.0,0,3,1
2258,4.85,1,4.95,1,4.67,2,4.37,1,5,0
2259,3.8,2,4.6,1,4.6,1,3.4,1,5,0
2260,3.6,1,3.7,1,4.6,2,4.2,1,5,0
2261,3.8,1,3.4,1,4.1,2,4.3,1,5,0
2262,6.95,0,7.67,0,6.25,0,6.92,0,5,1
2263,4.97,2,4.95,1,4.87,1,4.85,2,5,0
2264,4.54,2,4.78,1,4.32,1,4.23,1,5,0
2265,9.05,0,9.0,0,9.1,0,9.2,0,3,1
2266,8.12,0,7.93,0,8.0,0,8.1,0,2,1
2267,4.66,4,4.68,1,4.28,1,4.27,0,5,0
2268,7.79,0,8.5,0,8.04,0,8.4,0,3,1
2269,7.87,0,7.15,0,7.42,0,7.5,0,2,1
